"delta_index2
References : ['S(2,1)']
Dependency : [delta_index2]
Num. Points : [96]
Matrix Size : scalar
Type : Real","delta_index1
References : ['S(2,1)']
Dependency : [delta_index2,delta_index1]
Num. Points : [96,96]
Matrix Size : scalar
Type : Real","freq
References : ['S(2,1)']
Dependency : [delta_index2,delta_index1,freq]
Num. Points : [96,96,1]
Matrix Size : scalar
Type : Real","S(2,1)
References : []
Dependency : [delta_index2,delta_index1,freq]
Num. Points : [96,96,1]
Matrix Size : scalar
Type : Complex
Complex Format : Mag/Deg"
1.000,70.000,28.00 GHz,0.265 / 52.200 
1.000,71.000,28.00 GHz,0.275 / 50.276 
1.000,72.000,28.00 GHz,0.284 / 48.483 
1.000,73.000,28.00 GHz,0.291 / 46.848 
1.000,74.000,28.00 GHz,0.298 / 45.327 
1.000,75.000,28.00 GHz,0.305 / 43.918 
1.000,76.000,28.00 GHz,0.310 / 42.600 
1.000,77.000,28.00 GHz,0.316 / 41.374 
1.000,78.000,28.00 GHz,0.321 / 40.221 
1.000,79.000,28.00 GHz,0.325 / 39.144 
1.000,80.000,28.00 GHz,0.337 / 38.969 
1.000,81.000,28.00 GHz,0.347 / 35.642 
1.000,82.000,28.00 GHz,0.355 / 32.609 
1.000,83.000,28.00 GHz,0.361 / 29.840 
1.000,84.000,28.00 GHz,0.367 / 27.292 
1.000,85.000,28.00 GHz,0.372 / 24.952 
1.000,86.000,28.00 GHz,0.376 / 22.784 
1.000,87.000,28.00 GHz,0.380 / 20.780 
1.000,88.000,28.00 GHz,0.382 / 18.898 
1.000,89.000,28.00 GHz,0.385 / 17.168 
1.000,90.000,28.00 GHz,0.387 / 15.550 
1.000,91.000,28.00 GHz,0.388 / 14.041 
1.000,92.000,28.00 GHz,0.389 / 12.625 
1.000,93.000,28.00 GHz,0.390 / 11.302 
1.000,94.000,28.00 GHz,0.391 / 10.057 
1.000,95.000,28.00 GHz,0.391 / 8.890 
2.000,0.000,28.00 GHz,0.389 / -0.630 
2.000,1.000,28.00 GHz,0.388 / -3.549 
2.000,2.000,28.00 GHz,0.386 / -6.256 
2.000,3.000,28.00 GHz,0.384 / -8.759 
2.000,4.000,28.00 GHz,0.381 / -11.086 
2.000,5.000,28.00 GHz,0.378 / -13.235 
2.000,6.000,28.00 GHz,0.374 / -15.233 
2.000,7.000,28.00 GHz,0.371 / -17.089 
2.000,8.000,28.00 GHz,0.367 / -18.838 
2.000,9.000,28.00 GHz,0.364 / -20.448 
2.000,10.000,28.00 GHz,0.360 / -21.956 
2.000,11.000,28.00 GHz,0.357 / -23.365 
2.000,12.000,28.00 GHz,0.354 / -24.692 
2.000,13.000,28.00 GHz,0.350 / -25.933 
2.000,14.000,28.00 GHz,0.347 / -27.103 
2.000,15.000,28.00 GHz,0.344 / -28.202 
2.000,16.000,28.00 GHz,0.349 / -29.704 
2.000,17.000,28.00 GHz,0.338 / -32.653 
2.000,18.000,28.00 GHz,0.328 / -35.371 
2.000,19.000,28.00 GHz,0.317 / -37.875 
2.000,20.000,28.00 GHz,0.307 / -40.206 
2.000,21.000,28.00 GHz,0.298 / -42.359 
2.000,22.000,28.00 GHz,0.289 / -44.367 
2.000,23.000,28.00 GHz,0.280 / -46.240 
2.000,24.000,28.00 GHz,0.272 / -48.018 
2.000,25.000,28.00 GHz,0.264 / -49.668 
2.000,26.000,28.00 GHz,0.256 / -51.227 
2.000,27.000,28.00 GHz,0.249 / -52.697 
2.000,28.000,28.00 GHz,0.243 / -54.096 
2.000,29.000,28.00 GHz,0.236 / -55.417 
2.000,30.000,28.00 GHz,0.230 / -56.677 
2.000,31.000,28.00 GHz,0.224 / -57.875 
2.000,32.000,28.00 GHz,0.230 / -59.412 
2.000,33.000,28.00 GHz,0.212 / -62.315 
2.000,34.000,28.00 GHz,0.195 / -65.042 
2.000,35.000,28.00 GHz,0.179 / -67.616 
2.000,36.000,28.00 GHz,0.165 / -70.089 
2.000,37.000,28.00 GHz,0.151 / -72.438 
2.000,38.000,28.00 GHz,0.138 / -74.706 
2.000,39.000,28.00 GHz,0.126 / -76.907 
2.000,40.000,28.00 GHz,0.114 / -79.092 
2.000,41.000,28.00 GHz,0.104 / -81.222 
2.000,42.000,28.00 GHz,0.094 / -83.347 
2.000,43.000,28.00 GHz,0.084 / -85.491 
2.000,44.000,28.00 GHz,0.075 / -87.694 
2.000,45.000,28.00 GHz,0.067 / -89.976 
2.000,46.000,28.00 GHz,0.059 / -92.395 
2.000,47.000,28.00 GHz,0.052 / -95.023 
2.000,48.000,28.00 GHz,0.023 / -111.959 
2.000,49.000,28.00 GHz,0.009 / -176.301 
2.000,50.000,28.00 GHz,0.020 / 110.115 
2.000,51.000,28.00 GHz,0.036 / 95.611 
2.000,52.000,28.00 GHz,0.052 / 89.168 
2.000,53.000,28.00 GHz,0.067 / 84.980 
2.000,54.000,28.00 GHz,0.080 / 81.796 
2.000,55.000,28.00 GHz,0.092 / 79.200 
2.000,56.000,28.00 GHz,0.104 / 76.953 
2.000,57.000,28.00 GHz,0.114 / 75.014 
2.000,58.000,28.00 GHz,0.124 / 73.272 
2.000,59.000,28.00 GHz,0.132 / 71.705 
2.000,60.000,28.00 GHz,0.141 / 70.270 
2.000,61.000,28.00 GHz,0.148 / 68.959 
2.000,62.000,28.00 GHz,0.155 / 67.740 
2.000,63.000,28.00 GHz,0.162 / 66.618 
2.000,64.000,28.00 GHz,0.164 / 65.988 
2.000,65.000,28.00 GHz,0.183 / 62.523 
2.000,66.000,28.00 GHz,0.199 / 59.397 
2.000,67.000,28.00 GHz,0.214 / 56.577 
2.000,68.000,28.00 GHz,0.228 / 54.020 
2.000,69.000,28.00 GHz,0.240 / 51.695 
2.000,70.000,28.00 GHz,0.251 / 49.564 
2.000,71.000,28.00 GHz,0.261 / 47.616 
2.000,72.000,28.00 GHz,0.270 / 45.804 
2.000,73.000,28.00 GHz,0.278 / 44.155 
2.000,74.000,28.00 GHz,0.285 / 42.622 
2.000,75.000,28.00 GHz,0.292 / 41.204 
2.000,76.000,28.00 GHz,0.298 / 39.878 
2.000,77.000,28.00 GHz,0.304 / 38.645 
2.000,78.000,28.00 GHz,0.309 / 37.487 
2.000,79.000,28.00 GHz,0.314 / 36.406 
2.000,80.000,28.00 GHz,0.325 / 36.265 
2.000,81.000,28.00 GHz,0.336 / 32.899 
2.000,82.000,28.00 GHz,0.344 / 29.837 
2.000,83.000,28.00 GHz,0.352 / 27.046 
2.000,84.000,28.00 GHz,0.358 / 24.481 
2.000,85.000,28.00 GHz,0.364 / 22.128 
2.000,86.000,28.00 GHz,0.369 / 19.950 
2.000,87.000,28.00 GHz,0.373 / 17.938 
2.000,88.000,28.00 GHz,0.376 / 16.050 
2.000,89.000,28.00 GHz,0.379 / 14.316 
2.000,90.000,28.00 GHz,0.381 / 12.694 
2.000,91.000,28.00 GHz,0.383 / 11.183 
2.000,92.000,28.00 GHz,0.385 / 9.765 
2.000,93.000,28.00 GHz,0.386 / 8.440 
2.000,94.000,28.00 GHz,0.387 / 7.194 
2.000,95.000,28.00 GHz,0.388 / 6.026 
3.000,0.000,28.00 GHz,0.387 / -3.279 
3.000,1.000,28.00 GHz,0.387 / -6.201 
3.000,2.000,28.00 GHz,0.386 / -8.910 
3.000,3.000,28.00 GHz,0.384 / -11.414 
3.000,4.000,28.00 GHz,0.382 / -13.743 
3.000,5.000,28.00 GHz,0.380 / -15.893 
3.000,6.000,28.00 GHz,0.377 / -17.892 
3.000,7.000,28.00 GHz,0.374 / -19.748 
3.000,8.000,28.00 GHz,0.371 / -21.496 
3.000,9.000,28.00 GHz,0.368 / -23.105 
3.000,10.000,28.00 GHz,0.365 / -24.612 
3.000,11.000,28.00 GHz,0.362 / -26.020 
3.000,12.000,28.00 GHz,0.359 / -27.344 
3.000,13.000,28.00 GHz,0.356 / -28.583 
3.000,14.000,28.00 GHz,0.353 / -29.751 
3.000,15.000,28.00 GHz,0.350 / -30.847 
3.000,16.000,28.00 GHz,0.355 / -32.330 
3.000,17.000,28.00 GHz,0.345 / -35.280 
3.000,18.000,28.00 GHz,0.335 / -38.000 
3.000,19.000,28.00 GHz,0.326 / -40.507 
3.000,20.000,28.00 GHz,0.316 / -42.838 
3.000,21.000,28.00 GHz,0.307 / -44.991 
3.000,22.000,28.00 GHz,0.299 / -46.998 
3.000,23.000,28.00 GHz,0.291 / -48.870 
3.000,24.000,28.00 GHz,0.283 / -50.645 
3.000,25.000,28.00 GHz,0.275 / -52.291 
3.000,26.000,28.00 GHz,0.268 / -53.844 
3.000,27.000,28.00 GHz,0.261 / -55.308 
3.000,28.000,28.00 GHz,0.255 / -56.698 
3.000,29.000,28.00 GHz,0.249 / -58.011 
3.000,30.000,28.00 GHz,0.243 / -59.261 
3.000,31.000,28.00 GHz,0.237 / -60.448 
3.000,32.000,28.00 GHz,0.243 / -61.909 
3.000,33.000,28.00 GHz,0.226 / -64.820 
3.000,34.000,28.00 GHz,0.210 / -67.550 
3.000,35.000,28.00 GHz,0.194 / -70.121 
3.000,36.000,28.00 GHz,0.180 / -72.581 
3.000,37.000,28.00 GHz,0.166 / -74.910 
3.000,38.000,28.00 GHz,0.154 / -77.146 
3.000,39.000,28.00 GHz,0.142 / -79.301 
3.000,40.000,28.00 GHz,0.130 / -81.418 
3.000,41.000,28.00 GHz,0.120 / -83.458 
3.000,42.000,28.00 GHz,0.110 / -85.461 
3.000,43.000,28.00 GHz,0.101 / -87.441 
3.000,44.000,28.00 GHz,0.092 / -89.425 
3.000,45.000,28.00 GHz,0.084 / -91.415 
3.000,46.000,28.00 GHz,0.076 / -93.440 
3.000,47.000,28.00 GHz,0.068 / -95.527 
3.000,48.000,28.00 GHz,0.040 / -105.889 
3.000,49.000,28.00 GHz,0.020 / -122.188 
3.000,50.000,28.00 GHz,0.009 / 166.483 
3.000,51.000,28.00 GHz,0.020 / 105.556 
3.000,52.000,28.00 GHz,0.036 / 91.741 
3.000,53.000,28.00 GHz,0.050 / 85.343 
3.000,54.000,28.00 GHz,0.063 / 81.194 
3.000,55.000,28.00 GHz,0.076 / 78.089 
3.000,56.000,28.00 GHz,0.087 / 75.534 
3.000,57.000,28.00 GHz,0.098 / 73.398 
3.000,58.000,28.00 GHz,0.107 / 71.519 
3.000,59.000,28.00 GHz,0.116 / 69.854 
3.000,60.000,28.00 GHz,0.125 / 68.344 
3.000,61.000,28.00 GHz,0.132 / 66.976 
3.000,62.000,28.00 GHz,0.140 / 65.713 
3.000,63.000,28.00 GHz,0.146 / 64.554 
3.000,64.000,28.00 GHz,0.148 / 64.008 
3.000,65.000,28.00 GHz,0.167 / 60.401 
3.000,66.000,28.00 GHz,0.184 / 57.178 
3.000,67.000,28.00 GHz,0.200 / 54.290 
3.000,68.000,28.00 GHz,0.214 / 51.684 
3.000,69.000,28.00 GHz,0.226 / 49.321 
3.000,70.000,28.00 GHz,0.237 / 47.162 
3.000,71.000,28.00 GHz,0.247 / 45.193 
3.000,72.000,28.00 GHz,0.257 / 43.364 
3.000,73.000,28.00 GHz,0.265 / 41.702 
3.000,74.000,28.00 GHz,0.273 / 40.158 
3.000,75.000,28.00 GHz,0.280 / 38.732 
3.000,76.000,28.00 GHz,0.286 / 37.399 
3.000,77.000,28.00 GHz,0.292 / 36.162 
3.000,78.000,28.00 GHz,0.298 / 34.999 
3.000,79.000,28.00 GHz,0.303 / 33.915 
3.000,80.000,28.00 GHz,0.314 / 33.809 
3.000,81.000,28.00 GHz,0.325 / 30.408 
3.000,82.000,28.00 GHz,0.335 / 27.319 
3.000,83.000,28.00 GHz,0.343 / 24.508 
3.000,84.000,28.00 GHz,0.350 / 21.930 
3.000,85.000,28.00 GHz,0.356 / 19.566 
3.000,86.000,28.00 GHz,0.361 / 17.380 
3.000,87.000,28.00 GHz,0.366 / 15.362 
3.000,88.000,28.00 GHz,0.369 / 13.470 
3.000,89.000,28.00 GHz,0.373 / 11.733 
3.000,90.000,28.00 GHz,0.376 / 10.108 
3.000,91.000,28.00 GHz,0.378 / 8.596 
3.000,92.000,28.00 GHz,0.380 / 7.177 
3.000,93.000,28.00 GHz,0.382 / 5.852 
3.000,94.000,28.00 GHz,0.383 / 4.605 
3.000,95.000,28.00 GHz,0.384 / 3.437 
4.000,0.000,28.00 GHz,0.385 / -5.695 
4.000,1.000,28.00 GHz,0.385 / -8.617 
4.000,2.000,28.00 GHz,0.385 / -11.326 
4.000,3.000,28.00 GHz,0.384 / -13.830 
4.000,4.000,28.00 GHz,0.383 / -16.158 
4.000,5.000,28.00 GHz,0.381 / -18.307 
4.000,6.000,28.00 GHz,0.379 / -20.305 
4.000,7.000,28.00 GHz,0.376 / -22.159 
4.000,8.000,28.00 GHz,0.374 / -23.905 
4.000,9.000,28.00 GHz,0.371 / -25.512 
4.000,10.000,28.00 GHz,0.368 / -27.017 
4.000,11.000,28.00 GHz,0.366 / -28.421 
4.000,12.000,28.00 GHz,0.363 / -29.743 
4.000,13.000,28.00 GHz,0.360 / -30.978 
4.000,14.000,28.00 GHz,0.358 / -32.143 
4.000,15.000,28.00 GHz,0.355 / -33.236 
4.000,16.000,28.00 GHz,0.360 / -34.702 
4.000,17.000,28.00 GHz,0.351 / -37.651 
4.000,18.000,28.00 GHz,0.342 / -40.369 
4.000,19.000,28.00 GHz,0.333 / -42.874 
4.000,20.000,28.00 GHz,0.324 / -45.204 
4.000,21.000,28.00 GHz,0.316 / -47.354 
4.000,22.000,28.00 GHz,0.308 / -49.358 
4.000,23.000,28.00 GHz,0.300 / -51.226 
4.000,24.000,28.00 GHz,0.293 / -52.996 
4.000,25.000,28.00 GHz,0.285 / -54.636 
4.000,26.000,28.00 GHz,0.279 / -56.182 
4.000,27.000,28.00 GHz,0.272 / -57.638 
4.000,28.000,28.00 GHz,0.266 / -59.020 
4.000,29.000,28.00 GHz,0.260 / -60.324 
4.000,30.000,28.00 GHz,0.255 / -61.563 
4.000,31.000,28.00 GHz,0.249 / -62.739 
4.000,32.000,28.00 GHz,0.256 / -64.136 
4.000,33.000,28.00 GHz,0.239 / -67.048 
4.000,34.000,28.00 GHz,0.223 / -69.775 
4.000,35.000,28.00 GHz,0.208 / -72.339 
4.000,36.000,28.00 GHz,0.194 / -74.784 
4.000,37.000,28.00 GHz,0.180 / -77.092 
4.000,38.000,28.00 GHz,0.168 / -79.297 
4.000,39.000,28.00 GHz,0.156 / -81.411 
4.000,40.000,28.00 GHz,0.145 / -83.474 
4.000,41.000,28.00 GHz,0.135 / -85.444 
4.000,42.000,28.00 GHz,0.125 / -87.359 
4.000,43.000,28.00 GHz,0.116 / -89.228 
4.000,44.000,28.00 GHz,0.107 / -91.072 
4.000,45.000,28.00 GHz,0.099 / -92.887 
4.000,46.000,28.00 GHz,0.091 / -94.691 
4.000,47.000,28.00 GHz,0.084 / -96.498 
4.000,48.000,28.00 GHz,0.055 / -104.585 
4.000,49.000,28.00 GHz,0.035 / -113.023 
4.000,50.000,28.00 GHz,0.018 / -131.903 
4.000,51.000,28.00 GHz,0.009 / 151.684 
4.000,52.000,28.00 GHz,0.021 / 100.665 
4.000,53.000,28.00 GHz,0.035 / 87.766 
4.000,54.000,28.00 GHz,0.048 / 81.561 
4.000,55.000,28.00 GHz,0.060 / 77.552 
4.000,56.000,28.00 GHz,0.072 / 74.510 
4.000,57.000,28.00 GHz,0.082 / 72.090 
4.000,58.000,28.00 GHz,0.092 / 70.024 
4.000,59.000,28.00 GHz,0.101 / 68.231 
4.000,60.000,28.00 GHz,0.110 / 66.629 
4.000,61.000,28.00 GHz,0.117 / 65.193 
4.000,62.000,28.00 GHz,0.125 / 63.876 
4.000,63.000,28.00 GHz,0.131 / 62.676 
4.000,64.000,28.00 GHz,0.133 / 62.226 
4.000,65.000,28.00 GHz,0.152 / 58.462 
4.000,66.000,28.00 GHz,0.170 / 55.136 
4.000,67.000,28.00 GHz,0.186 / 52.178 
4.000,68.000,28.00 GHz,0.200 / 49.523 
4.000,69.000,28.00 GHz,0.213 / 47.125 
4.000,70.000,28.00 GHz,0.224 / 44.939 
4.000,71.000,28.00 GHz,0.235 / 42.951 
4.000,72.000,28.00 GHz,0.244 / 41.107 
4.000,73.000,28.00 GHz,0.253 / 39.434 
4.000,74.000,28.00 GHz,0.261 / 37.882 
4.000,75.000,28.00 GHz,0.268 / 36.449 
4.000,76.000,28.00 GHz,0.275 / 35.111 
4.000,77.000,28.00 GHz,0.281 / 33.870 
4.000,78.000,28.00 GHz,0.287 / 32.705 
4.000,79.000,28.00 GHz,0.292 / 31.618 
4.000,80.000,28.00 GHz,0.303 / 31.549 
4.000,81.000,28.00 GHz,0.315 / 28.115 
4.000,82.000,28.00 GHz,0.325 / 25.003 
4.000,83.000,28.00 GHz,0.334 / 22.176 
4.000,84.000,28.00 GHz,0.341 / 19.586 
4.000,85.000,28.00 GHz,0.348 / 17.213 
4.000,86.000,28.00 GHz,0.354 / 15.022 
4.000,87.000,28.00 GHz,0.359 / 13.000 
4.000,88.000,28.00 GHz,0.363 / 11.105 
4.000,89.000,28.00 GHz,0.367 / 9.367 
4.000,90.000,28.00 GHz,0.370 / 7.742 
4.000,91.000,28.00 GHz,0.373 / 6.229 
4.000,92.000,28.00 GHz,0.375 / 4.810 
4.000,93.000,28.00 GHz,0.377 / 3.486 
4.000,94.000,28.00 GHz,0.379 / 2.239 
4.000,95.000,28.00 GHz,0.380 / 1.072 
5.000,0.000,28.00 GHz,0.382 / -7.895 
5.000,1.000,28.00 GHz,0.384 / -10.815 
5.000,2.000,28.00 GHz,0.384 / -13.523 
5.000,3.000,28.00 GHz,0.384 / -16.026 
5.000,4.000,28.00 GHz,0.383 / -18.352 
5.000,5.000,28.00 GHz,0.382 / -20.499 
5.000,6.000,28.00 GHz,0.380 / -22.495 
5.000,7.000,28.00 GHz,0.378 / -24.346 
5.000,8.000,28.00 GHz,0.376 / -26.090 
5.000,9.000,28.00 GHz,0.374 / -27.693 
5.000,10.000,28.00 GHz,0.371 / -29.195 
5.000,11.000,28.00 GHz,0.369 / -30.596 
5.000,12.000,28.00 GHz,0.367 / -31.915 
5.000,13.000,28.00 GHz,0.364 / -33.147 
5.000,14.000,28.00 GHz,0.362 / -34.308 
5.000,15.000,28.00 GHz,0.360 / -35.397 
5.000,16.000,28.00 GHz,0.365 / -36.848 
5.000,17.000,28.00 GHz,0.356 / -39.793 
